snapshot_date,player_name,team_name,competition,position,age,predicted_value_eur,form_multiplier,contract_modifier,form_score,goals_recent,assists_recent,matches_played_recent,dynamic_value_eur,value_delta_pct
2026-09-13,Amadou Onana,Aston Villa FC,PL,,22.9596167008898,41137576.0,1.0,1.0,0.0,0,0,0,41137576.0,0.0
2026-09-13,Davide Frattesi,FC Internazionale Milano,SA,,24.85968514715948,40611108.0,1.03,1.0,0.6,3,0,4,41829441.0,3.0
2026-09-13,Mason Greenwood,Olympique de Marseille,FL1,,22.833675564681723,40604680.0,1.0,1.0,0.0,0,0,0,40604680.0,0.0
2026-09-13,Serge Gnabry,FC Bayern München,BL1,,29.05133470225873,40407360.0,1.0,0.95,0.0,0,0,0,38386992.0,-5.0
2026-09-13,Fábio Silva,UD Las Palmas,PD,,22.036960985626283,39928072.0,0.97,1.0,0.4,2,0,3,38730230.0,-3.0
2026-09-13,Federico Dimarco,FC Internazionale Milano,SA,,26.72416153319644,39403404.0,1.0,0.95,0.0,0,0,0,37433234.0,-5.0
2026-09-13,Amine Gouiri,Olympique de Marseille,FL1,,24.45722108145106,39279216.0,1.09,1.0,0.8,4,0,4,42814345.0,9.0
2026-09-13,Iliman Ndiaye,Everton FC,PL,,24.40520191649555,38878432.0,1.0,1.0,0.0,0,0,0,38878432.0,0.0
2026-09-13,Dilane Bakwa,RC Strasbourg Alsace,FL1,,21.932922655715263,38836116.0,0.91,1.0,0.2,1,0,2,35340866.0,-9.0
2026-09-13,Nikola Krstović,US Lecce,SA,,24.32306639288159,38366168.0,0.91,1.0,0.2,1,0,4,34913213.0,-9.0
2026-09-13,Khvicha Kvaratskhelia,Paris Saint-Germain FC,FL1,,23.46611909650924,38118532.0,1.0,1.0,0.0,0,0,0,38118532.0,0.0
2026-09-13,Callum Hudson-Odoi,Nottingham Forest FC,PL,,23.731690622861056,38004988.0,1.0,1.0,0.0,0,0,0,38004988.0,0.0
2026-09-13,Kingsley Coman,FC Bayern München,BL1,,28.13415468856948,38000856.0,1.0,0.95,0.0,0,0,0,36100813.0,-5.0
2026-09-13,Denzel Dumfries,FC Internazionale Milano,SA,,28.28747433264887,37335792.0,1.0,0.95,0.0,0,0,0,35469002.0,-5.0
2026-09-13,Jonathan Burkardt,1. FSV Mainz 05,BL1,,24.057494866529773,36718692.0,1.01,1.0,0.5333,2,1,3,37085879.0,1.0
2026-09-13,Arnaud Kalimuendo,Stade Rennais FC 1901,FL1,,22.529774127310063,36581888.0,1.0,1.0,0.0,0,0,0,36581888.0,0.0
2026-09-13,Jonathan Tah,Bayer 04 Leverkusen,BL1,,28.470910335386723,36350624.0,1.0,0.95,0.0,0,0,0,34533093.0,-5.0
2026-09-13,Rasmus Højlund,Manchester United FC,PL,,21.489390828199863,36232740.0,0.97,1.0,0.4,2,0,3,35145758.0,-3.0
2026-09-13,Francisco Conceição,Juventus FC,SA,,21.631759069130734,36033156.0,1.0,1.0,0.0,0,0,0,36033156.0,0.0
2026-09-13,Alex Iwobi,Fulham FC,PL,,28.246406570841888,35952696.0,1.0,0.95,0.0,0,0,0,34155061.0,-5.0
2026-09-13,Leon Goretzka,FC Bayern München,BL1,,29.4839151266256,35902740.0,1.0,0.95,0.0,0,0,0,34107603.0,-5.0
2026-09-13,Harry Wilson,Fulham FC,PL,,27.362080766598226,35638836.0,1.0,0.95,0.0,0,0,0,33856894.0,-5.0
2026-09-13,Alexis Saelemaekers,AS Roma,SA,,25.097878165639973,35198784.0,1.0,0.95,0.0,0,0,0,33438845.0,-5.0
2026-09-13,Charles De Ketelaere,Atalanta BC,SA,,23.394934976043807,35098824.0,1.0,1.0,0.0,0,0,0,35098824.0,0.0
2026-09-13,Luis Henrique,Olympique de Marseille,FL1,,22.63107460643395,34843224.0,1.0,1.0,0.0,0,0,0,34843224.0,0.0
2026-09-13,Mohamed Salah,Liverpool FC,PL,,32.12867898699521,34508960.0,1.0,0.82,0.0,0,0,0,28297347.0,-18.0
2026-09-13,Mikel Oyarzabal,Real Sociedad de Fútbol,PD,,27.27994524298425,34161672.0,1.0,0.95,0.0,0,0,0,32453588.0,-5.0
2026-09-13,Ryan Sessegnon,Fulham FC,PL,,24.205338809034902,34112380.0,1.0,1.0,0.0,0,0,0,34112380.0,0.0
2026-09-13,Ange-Yoan Bonny,Parma Calcio 1913,SA,,20.76933607118412,33967984.0,1.0,1.0,0.0,0,0,0,33967984.0,0.0
2026-09-13,Hamed Traoré,AJ Auxerre,FL1,,24.45722108145106,33490064.0,1.0,1.0,0.0,0,0,0,33490064.0,0.0
2026-09-13,Giacomo Raspadori,SSC Napoli,SA,,24.4517453798768,32913544.0,0.91,1.0,0.2,1,0,4,29951325.0,-9.0
2026-09-13,Joelinton,Newcastle United FC,PL,,27.964407939767284,32750852.0,1.0,0.95,0.0,0,0,0,31113309.0,-5.0
2026-09-13,Bafodé Diakité,Lille OSC,FL1,,23.567419575633128,32327092.0,1.0,1.0,0.0,0,0,0,32327092.0,0.0
2026-09-13,Beto,Everton FC,PL,,26.49965776865161,32184420.0,1.0,0.95,0.0,0,0,0,30575199.0,-5.0
2026-09-13,Scott McTominay,SSC Napoli,SA,,27.64681724845996,32164656.0,1.0,0.95,0.0,0,0,0,30556423.0,-5.0
2026-09-13,Ethan Nwaneri,Arsenal FC,PL,,17.366187542778917,31766472.0,1.0,1.0,0.0,0,0,0,31766472.0,0.0
2026-09-13,Dwight McNeil,Everton FC,PL,,24.692676249144423,31749692.0,1.0,1.0,0.0,0,0,0,31749692.0,0.0
2026-09-13,Jhon Durán,Aston Villa FC,PL,,20.635181382614647,31525216.0,1.0,1.0,0.0,0,0,0,31525216.0,0.0
2026-09-13,Ángel Correa,Club Atlético de Madrid,PD,,29.399041752224505,31362624.0,1.0,0.95,0.0,0,0,0,29794493.0,-5.0
2026-09-13,Samuel Chukwueze,AC Milan,SA,,25.196440793976727,31335596.0,1.0,0.95,0.0,0,0,0,29768816.0,-5.0
2026-09-13,Tomáš Souček,West Ham United FC,PL,,29.426420260095824,31289668.0,1.0,0.95,0.0,0,0,0,29725185.0,-5.0
2026-09-13,Victor Boniface,Bayer 04 Leverkusen,BL1,,23.60574948665298,30575516.0,1.0,1.0,0.0,0,0,0,30575516.0,0.0
2026-09-13,Ermedin Demirovic,VfB Stuttgart,BL1,,26.354551676933607,30422988.0,0.91,0.95,0.2,1,0,3,26300673.0,-13.6
2026-09-13,Romelu Lukaku,SSC Napoli,SA,,31.21971252566735,30337632.0,1.0,0.82,0.0,0,0,0,24876858.0,-18.0
2026-09-13,Georges Mikautadze,Olympique Lyonnais,FL1,,23.750855578370977,29855672.0,0.95,1.0,0.3333,1,1,4,28362888.0,-5.0
2026-09-13,Donyell Malen,Borussia Dortmund,BL1,,25.533196440793976,29590636.0,1.03,0.95,0.6,5,0,3,28954437.0,-2.2
2026-09-13,Moise Kean,ACF Fiorentina,SA,,24.424366872005475,29580592.0,1.0,1.0,0.0,0,0,0,29580592.0,0.0
2026-09-13,Emile Smith Rowe,Fulham FC,PL,,24.01095140314853,29504240.0,1.0,1.0,0.0,0,0,0,29504240.0,0.0
2026-09-13,Takefusa Kubo,Real Sociedad de Fútbol,PD,,23.159479808350444,29213060.0,1.0,1.0,0.0,0,0,0,29213060.0,0.0
2026-09-13,Theo Hernández,AC Milan,SA,,26.819986310746064,28687504.0,1.0,0.95,0.0,0,0,0,27253129.0,-5.0
2026-09-13,Maghnes Akliouche,AS Monaco FC,FL1,,22.431211498973305,28385536.0,1.0,1.0,0.0,0,0,0,28385536.0,0.0
2026-09-13,Éderson,Atalanta BC,SA,,25.07049965776865,28100196.0,0.91,0.95,0.2,1,0,4,24292619.0,-13.6
2026-09-13,Rodrigo Muniz,Fulham FC,PL,,23.24435318275154,27995820.0,1.0,1.0,0.0,0,0,0,27995820.0,0.0
2026-09-13,Patrick Dorgu,US Lecce,SA,,19.76454483230664,27979220.0,1.0,1.0,0.0,0,0,0,27979220.0,0.0
2026-09-13,Eljif Elmas,Torino FC,SA,,24.854209445585216,27458576.0,1.0,1.0,0.0,0,0,0,27458576.0,0.0
2026-09-13,Artem Dovbyk,AS Roma,SA,,27.1129363449692,27206360.0,0.91,0.95,0.2,1,0,3,23519898.0,-13.6
2026-09-13,Sebastian Nanasi,RC Strasbourg Alsace,FL1,,22.21218343600274,26354072.0,1.0,1.0,0.0,0,0,0,26354072.0,0.0
2026-09-13,Martinelli,Arsenal FC,PL,,23.1211498973306,26219604.0,1.0,1.0,0.0,0,0,0,26219604.0,0.0
2026-09-13,Pape Gueye,Villarreal CF,PD,,25.51950718685832,26013328.0,0.91,0.95,0.2,1,0,4,22488522.0,-13.6
2026-09-13,Ansgar Knauff,Eintracht Frankfurt,BL1,,22.55715263518138,25940640.0,1.0,1.0,0.0,0,0,0,25940640.0,0.0
2026-09-13,Daniel Muñoz,Crystal Palace FC,PL,,28.18343600273785,25928128.0,1.0,0.95,0.0,0,0,0,24631722.0,-5.0
2026-09-13,Tiago Tomás,VfL Wolfsburg,BL1,,22.127310061601644,25512616.0,1.0,1.0,0.0,0,0,0,25512616.0,0.0
2026-09-13,Denis Zakaria,AS Monaco FC,FL1,,27.696098562628336,24592168.0,1.0,0.95,0.0,0,0,0,23362560.0,-5.0
2026-09-13,Diego López,Valencia CF,PD,,22.220396988364133,24471076.0,1.0,1.0,0.0,0,0,0,24471076.0,0.0
2026-09-13,Ludovic Blas,Stade Rennais FC 1901,FL1,,26.584531143052704,24424584.0,1.0,0.95,0.0,0,0,0,23203355.0,-5.0
2026-09-13,Hugo Larsson,Eintracht Frankfurt,BL1,,20.095824777549623,24140444.0,1.0,1.0,0.0,0,0,0,24140444.0,0.0
2026-09-13,Koni De Winter,Genoa CFC,SA,,22.138261464750173,24138880.0,1.0,1.0,0.0,0,0,0,24138880.0,0.0
2026-09-13,Hakan Çalhanoğlu,FC Internazionale Milano,SA,,30.47775496235456,24000188.0,0.97,0.82,0.4,2,0,3,19089750.0,-20.5
2026-09-13,Neil El Aynaoui,Racing Club de Lens,FL1,,23.082819986310746,23823184.0,1.0,1.0,0.0,0,0,0,23823184.0,0.0
2026-09-13,Jack Hinshelwood,Brighton & Hove Albion FC,PL,,19.307323750855577,23749956.0,0.91,1.0,0.2,2,0,1,21612460.0,-9.0
2026-09-13,Giovani Lo Celso,Real Betis Balompié,PD,,28.31211498973306,23648344.0,1.0,0.95,0.0,0,0,0,22465927.0,-5.0
2026-09-13,Enzo Millot,VfB Stuttgart,BL1,,22.04243668720055,23333768.0,1.0,1.0,0.0,0,0,0,23333768.0,0.0
2026-09-13,Riccardo Orsolini,Bologna FC 1909,SA,,27.51813826146475,22819688.0,1.0,0.95,0.0,0,0,0,21678704.0,-5.0
2026-09-13,Breel Embolo,AS Monaco FC,FL1,,27.460643394934976,22466888.0,1.0,0.95,0.0,0,0,0,21343544.0,-5.0
2026-09-13,Rayan Aït Nouri,Wolverhampton Wanderers FC,PL,,23.15400410677618,22365900.0,1.0,1.0,0.0,0,0,0,22365900.0,0.0
2026-09-13,Deniz Undav,VfB Stuttgart,BL1,,28.03559206023272,22340788.0,1.0,0.95,0.0,0,0,0,21223749.0,-5.0
2026-09-13,Daniel Maldini,Atalanta BC,SA,,22.806297056810404,22129372.0,0.97,1.0,0.4,2,0,4,21465491.0,-3.0
2026-09-13,Habib Diarra,RC Strasbourg Alsace,FL1,,20.577686516084874,21989432.0,1.0,1.0,0.0,0,0,0,21989432.0,0.0
2026-09-13,Raphaël Guerreiro,FC Bayern München,BL1,,30.60917180013689,21963820.0,1.0,0.82,0.0,0,0,0,18010332.0,-18.0
2026-09-13,Oihan Sancet,Athletic Club,PD,,24.268309377138944,21925020.0,0.91,1.0,0.2,1,0,5,19951768.0,-9.0
2026-09-13,Jonas Wind,VfL Wolfsburg,BL1,,25.481177275838466,21905084.0,1.0,0.95,0.0,0,0,0,20809830.0,-5.0
2026-09-13,Kenan Yıldız,Juventus FC,SA,,19.24435318275154,21637124.0,1.0,1.0,0.0,0,0,0,21637124.0,0.0
2026-09-13,Alberto Moleiro,UD Las Palmas,PD,,20.83778234086242,21106896.0,1.0,1.0,0.0,0,0,0,21106896.0,0.0
2026-09-13,Eliesse Ben Seghir,AS Monaco FC,FL1,,19.45516769336071,21106092.0,1.0,1.0,0.0,0,0,0,21106092.0,0.0
2026-09-13,Tammy Abraham,AC Milan,SA,,26.830937713894592,21086252.0,1.0,0.95,0.0,0,0,0,20031939.0,-5.0
2026-09-13,Nico Paz,Como 1907,SA,,19.89596167008898,20909352.0,0.91,1.0,0.2,1,0,3,19027510.0,-9.0
2026-09-13,Roberto Piccoli,Cagliari Calcio,SA,,23.509924709103355,20601996.0,0.91,1.0,0.2,1,0,3,18747816.0,-9.0
2026-09-13,Moses Simon,FC Nantes,FL1,,29.05681040383299,20274120.0,1.0,0.95,0.0,0,0,0,19260414.0,-5.0
2026-09-13,Yangel Herrera,Girona FC,PD,,26.56536618754278,20265768.0,0.91,0.95,0.2,1,0,5,17519756.0,-13.6
2026-09-13,Tom Bischof,TSG 1899 Hoffenheim,BL1,,19.09377138945928,20089352.0,1.0,1.0,0.0,0,0,0,20089352.0,0.0
2026-09-13,Mario Pašalić,Atalanta BC,SA,,29.475701574264203,20085292.0,1.0,0.95,0.0,0,0,0,19081027.0,-5.0
2026-09-13,Eldor Shomurodov,AS Roma,SA,,29.09240246406571,20019696.0,1.0,0.95,0.0,0,0,0,19018711.0,-5.0
2026-09-13,Cucurella,Chelsea FC,PL,,26.028747433264886,19991764.0,1.0,0.95,0.0,0,0,0,18992176.0,-5.0
2026-09-13,Nico Williams,Athletic Club,PD,,22.05612594113621,19918688.0,0.91,1.0,0.2,1,0,5,18126006.0,-9.0
2026-09-13,Gustav Isaksen,SS Lazio,SA,,23.28542094455852,19690384.0,1.0,1.0,0.0,0,0,0,19690384.0,0.0
2026-09-13,Heung-min Son,Tottenham Hotspur FC,PL,,32.06570841889117,19526048.0,1.0,0.82,0.0,0,0,0,16011359.0,-18.0
2026-09-13,Óscar Mingueza,RC Celta de Vigo,PD,,25.22108145106092,19501784.0,1.0,0.95,0.0,0,0,0,18526695.0,-5.0
2026-09-13,Mika Biereth,AS Monaco FC,FL1,,21.47843942505133,19464324.0,1.0,1.0,0.0,0,0,0,19464324.0,0.0
2026-09-13,Nicolas Pépé,Villarreal CF,PD,,29.177275838466805,19434052.0,0.97,0.95,0.4,2,0,4,17908479.0,-7.8
2026-09-13,Simon Sohm,Parma Calcio 1913,SA,,23.307323750855577,19412640.0,1.0,1.0,0.0,0,0,0,19412640.0,0.0
2026-09-13,Anastasios Douvikas,RC Celta de Vigo,PD,,24.99931553730321,19184792.0,0.97,1.0,0.4,2,0,3,18609248.0,-3.0
2026-09-13,Ridle Baku,RB Leipzig,BL1,,26.31622176591376,19114520.0,0.97,0.95,0.4,2,0,2,17614030.0,-7.9
2026-09-13,Yacine Adli,ACF Fiorentina,SA,,24.0082135523614,19108104.0,1.0,1.0,0.0,0,0,0,19108104.0,0.0
2026-09-13,Zuriko Davitashvili,AS Saint-Étienne,FL1,,23.457905544147845,18922156.0,1.0,1.0,0.0,0,0,0,18922156.0,0.0
2026-09-13,Lorenzo Colombo,Empoli FC,SA,,22.40109514031485,18816812.0,1.0,1.0,0.0,0,0,0,18816812.0,0.0
2026-09-13,Chris Wood,Nottingham Forest FC,PL,,32.65160848733744,18768136.0,1.0,0.82,0.0,0,0,0,15389872.0,-18.0
2026-09-13,Gaetano Oristanio,Venezia FC,SA,,21.842573579739906,18683664.0,1.0,1.0,0.0,0,0,0,18683664.0,0.0
2026-09-13,Shuto Machino,Holstein Kiel,BL1,,24.83778234086242,18640808.0,1.0,1.0,0.0,0,0,0,18640808.0,0.0
2026-09-13,Christian Nørgaard,Brentford FC,PL,,30.39561943874059,18453212.0,1.0,0.82,0.0,0,0,0,15131634.0,-18.0
2026-09-13,Santiago Castro,Bologna FC 1909,SA,,19.86858316221766,18200628.0,1.0,1.0,0.0,0,0,0,18200628.0,0.0
2026-09-13,Jonathan Rowe,Olympique de Marseille,FL1,,21.256673511293634,18180608.0,1.0,1.0,0.0,0,0,0,18180608.0,0.0
2026-09-13,Joško Gvardiol,Manchester City FC,PL,,22.521560574948666,18149564.0,0.95,1.0,0.3333,1,1,3,17242086.0,-5.0
2026-09-13,Mateo Kovačić,Manchester City FC,PL,,30.23956194387405,17851760.0,1.0,0.82,0.0,0,0,0,14638443.0,-18.0
2026-09-13,Mitchel Bakker,Lille OSC,FL1,,24.11498973305955,17366332.0,1.0,1.0,0.0,0,0,0,17366332.0,0.0
2026-09-13,Nikola Vlašić,Torino FC,SA,,26.82546201232033,17324680.0,1.0,0.95,0.0,0,0,0,16458446.0,-5.0
2026-09-13,Yankubah Minteh,Brighton & Hove Albion FC,PL,,20.02737850787132,17277884.0,1.0,1.0,0.0,0,0,0,17277884.0,0.0
2026-09-13,Hans Nicolussi Caviglia,Venezia FC,SA,,24.12046543463381,17043728.0,1.0,1.0,0.0,0,0,0,17043728.0,0.0
2026-09-13,Bryan Cristante,AS Roma,SA,,29.415468856947296,16686040.0,1.0,0.95,0.0,0,0,0,15851738.0,-5.0
2026-09-13,Keito Nakamura,Stade de Reims,FL1,,24.01095140314853,16321067.0,1.0,1.0,0.0,0,0,0,16321067.0,0.0
2026-09-13,Patrick Cutrone,Como 1907,SA,,26.576317590691307,16281114.0,1.0,0.95,0.0,0,0,0,15467058.0,-5.0
2026-09-13,Emre Can,Borussia Dortmund,BL1,,30.55167693360712,16211888.0,1.0,0.82,0.0,0,0,0,13293748.0,-18.0
2026-09-13,Nathaniel Brown,Eintracht Frankfurt,BL1,,21.127994524298423,16116406.0,1.0,1.0,0.0,0,0,0,16116406.0,0.0
2026-09-13,Jacob Bruun Larsen,VfB Stuttgart,BL1,,25.867214236824093,16110167.0,1.0,0.95,0.0,0,0,0,15304659.0,-5.0
2026-09-13,Boulaye Dia,SS Lazio,SA,,27.707049965776864,15970656.0,1.0,0.95,0.0,0,0,0,15172123.0,-5.0
2026-09-13,Hugo Duro,Valencia CF,PD,,24.725530458590008,15919684.0,1.0,1.0,0.0,0,0,0,15919684.0,0.0
2026-09-13,Brais Méndez,Real Sociedad de Fútbol,PD,,27.564681724846,15909576.0,1.0,0.95,0.0,0,0,0,15114097.0,-5.0
2026-09-13,Mattias Svanberg,VfL Wolfsburg,BL1,,25.571526351813823,15850785.0,1.0,0.95,0.0,0,0,0,15058246.0,-5.0
2026-09-13,Nadir Zortea,Cagliari Calcio,SA,,25.11978097193703,15802938.0,1.0,0.95,0.0,0,0,0,15012791.0,-5.0
2026-09-13,Marco Brescianini,Atalanta BC,SA,,24.531143052703623,15790133.0,1.0,1.0,0.0,0,0,0,15790133.0,0.0
2026-09-13,Lucas Beltrán,ACF Fiorentina,SA,,23.107460643394933,15695518.0,1.0,1.0,0.0,0,0,0,15695518.0,0.0
2026-09-13,Folarin Balogun,AS Monaco FC,FL1,,23.08008213552361,15598405.0,1.0,1.0,0.0,0,0,0,15598405.0,0.0
2026-09-13,Jens Odgaard,Bologna FC 1909,SA,,25.3388090349076,15485610.0,1.0,0.95,0.0,0,0,0,14711330.0,-5.0
2026-09-13,Lassine Sinayoko,AJ Auxerre,FL1,,24.648870636550303,15325149.0,1.09,1.0,0.8,4,0,4,16704412.0,9.0
2026-09-13,Stephy Mavididi,Leicester City FC,PL,,26.17111567419576,15293583.0,1.0,0.95,0.0,0,0,0,14528904.0,-5.0
2026-09-13,Samuel Szmodics,Ipswich Town FC,PL,,28.854209445585216,15099962.0,1.0,0.95,0.0,0,0,0,14344964.0,-5.0
2026-09-13,Youssouf Ndayishimiye,OGC Nice,FL1,,25.76317590691308,14924071.0,1.0,0.95,0.0,0,0,0,14177867.0,-5.0
2026-09-13,Jacopo Fazzini,Empoli FC,SA,,21.37987679671458,14923672.0,1.0,1.0,0.0,0,0,0,14923672.0,0.0
2026-09-13,Can Uzun,Eintracht Frankfurt,BL1,,18.72142368240931,14663159.0,0.97,1.0,0.4,2,0,3,14223264.0,-3.0
2026-09-13,Ayoze Pérez,Villarreal CF,PD,,31.00889801505818,14418134.0,1.0,0.82,0.0,0,0,0,11822870.0,-18.0
2026-09-13,Iñaki Williams,Athletic Club,PD,,30.13004791238877,14356445.0,0.99,0.82,0.4667,1,2,5,11654562.0,-18.8
2026-09-13,Lorenzo Lucca,Udinese Calcio,SA,,23.89048596851472,14319936.0,1.0,1.0,0.0,0,0,0,14319936.0,0.0
2026-09-13,Takumi Minamino,AS Monaco FC,FL1,,29.541409993155373,14281858.0,1.0,0.95,0.0,0,0,0,13567765.0,-5.0
2026-09-13,Mattia Zaccagni,SS Lazio,SA,,29.127994524298423,14245185.0,1.0,0.95,0.0,0,0,0,13532926.0,-5.0
2026-09-13,Mahdi Camara,Stade Brestois 29,FL1,,26.0889801505818,14235759.0,1.0,0.95,0.0,0,0,0,13523971.0,-5.0
2026-09-13,Rolando Mandragora,ACF Fiorentina,SA,,27.091033538672143,14189810.0,0.91,0.95,0.2,1,0,3,12267091.0,-13.5
2026-09-13,Cyle Larin,RCD Mallorca,PD,,29.29226557152635,14133411.0,1.0,0.95,0.0,0,0,0,13426740.0,-5.0
2026-09-13,Robin Hack,Borussia Mönchengladbach,BL1,,25.93018480492813,14040553.0,1.0,0.95,0.0,0,0,0,13338525.0,-5.0
2026-09-13,Andrea Pinamonti,Genoa CFC,SA,,25.204654346338124,14015028.0,1.0,0.95,0.0,0,0,0,13314277.0,-5.0
2026-09-13,Umar Sadiq,Valencia CF,PD,,27.49349760438056,14004767.0,0.91,0.95,0.2,1,0,3,12107121.0,-13.6
2026-09-13,Romano Schmid,SV Werder Bremen,BL1,,24.511978097193705,13968778.0,1.0,1.0,0.0,0,0,0,13968778.0,0.0
2026-09-13,Vedat Muriqi,RCD Mallorca,PD,,30.272416153319643,13933467.0,1.0,0.82,0.0,0,0,0,11425443.0,-18.0
2026-09-13,Abdallah Sima,Stade Brestois 29,FL1,,23.123887748117728,13901295.0,1.0,1.0,0.0,0,0,0,13901295.0,0.0
2026-09-13,Edon Zhegrova,Lille OSC,FL1,,25.3388090349076,13874673.0,1.0,0.95,0.0,0,0,0,13180939.0,-5.0
2026-09-13,Gabriel Strefezza,Como 1907,SA,,27.28815879534565,13832290.0,1.0,0.95,0.0,0,0,0,13140676.0,-5.0
2026-09-13,Dennis Man,Parma Calcio 1913,SA,,25.932922655715263,13817998.0,1.0,0.95,0.0,0,0,0,13127098.0,-5.0
2026-09-13,Aimar Oroz,CA Osasuna,PD,,22.6776180698152,13682069.0,1.0,1.0,0.0,0,0,0,13682069.0,0.0
2026-09-13,Malick Fofana,Olympique Lyonnais,FL1,,19.33744010951403,13678729.0,0.91,1.0,0.2,1,0,2,12447643.0,-9.0
2026-09-13,Cucho Hernández,Real Betis Balompié,PD,,25.28405201916496,13645296.0,1.0,0.95,0.0,0,0,0,12963031.0,-5.0
2026-09-13,Thilo Kehrer,AS Monaco FC,FL1,,27.860369609856264,13641601.0,1.0,0.95,0.0,0,0,0,12959521.0,-5.0
2026-09-13,Tim Kleindienst,Borussia Mönchengladbach,BL1,,28.919917864476385,13598218.0,1.0,0.95,0.0,0,0,0,12918307.0,-5.0
2026-09-13,Matias Fernandez-Pardo,Lille OSC,FL1,,19.49075975359343,13346757.0,1.0,1.0,0.0,0,0,0,13346757.0,0.0
2026-09-13,Antonio Nusa,RB Leipzig,BL1,,19.290896646132783,13194458.0,0.91,1.0,0.2,1,0,2,12006957.0,-9.0
2026-09-13,Vitinha,Paris Saint-Germain FC,FL1,,24.465434633812457,13146628.0,0.95,1.0,0.3333,1,1,3,12489297.0,-5.0
2026-09-13,Antony,Real Betis Balompié,PD,,24.435318275154003,13067928.0,1.0,1.0,0.0,0,0,0,13067928.0,0.0
2026-09-13,Marshall Munetsi,Stade de Reims,FL1,,28.109514031485283,12925466.0,1.0,0.95,0.0,0,0,0,12279193.0,-5.0
2026-09-13,Pablo Torre,FC Barcelona,PD,,21.3305954825462,12907309.0,1.0,1.0,0.0,0,0,0,12907309.0,0.0
2026-09-13,Zakaria Aboukhlal,Toulouse FC,FL1,,24.4517453798768,12844414.0,1.0,1.0,0.0,0,0,0,12844414.0,0.0
2026-09-13,Robert Lewandowski,FC Barcelona,PD,,35.945242984257355,12799196.0,1.0,0.65,0.0,0,0,0,8319477.0,-35.0
2026-09-13,Pablo Rosario,OGC Nice,FL1,,27.564681724846,12788800.0,1.0,0.95,0.0,0,0,0,12149360.0,-5.0
2026-09-13,Giovanni Fabbian,Bologna FC 1909,SA,,21.54688569472964,12734107.0,1.0,1.0,0.0,0,0,0,12734107.0,0.0
2026-09-13,Sebastiano Esposito,Empoli FC,SA,,22.083504449007528,12672153.0,1.0,1.0,0.0,0,0,0,12672153.0,0.0
2026-09-13,Santi Comesaña,Villarreal CF,PD,,27.822039698836413,12573921.0,1.0,0.95,0.0,0,0,0,11945225.0,-5.0
2026-09-13,Raúl Moro,Real Valladolid CF,PD,,21.65639972621492,12507401.0,1.0,1.0,0.0,0,0,0,12507401.0,0.0
2026-09-13,Marash Kumbulla,RCD Espanyol de Barcelona,PD,,24.47912388774812,12414755.0,1.0,1.0,0.0,0,0,0,12414755.0,0.0
2026-09-13,Facundo Buonanotte,Leicester City FC,PL,,19.60574948665298,12401715.0,0.91,1.0,0.2,1,0,5,11285561.0,-9.0
2026-09-13,Paul Wanner,1. FC Heidenheim 1846,BL1,,18.60643394934976,12265205.0,1.0,1.0,0.0,0,0,0,12265205.0,0.0
2026-09-13,Matteo Cancellieri,Parma Calcio 1913,SA,,22.466803559206024,12187109.0,0.91,1.0,0.2,1,0,4,11090269.0,-9.0
2026-09-13,Gaëtan Laborde,OGC Nice,FL1,,30.24777549623545,12037499.0,1.0,0.82,0.0,0,0,0,9870749.0,-18.0
2026-09-13,Sofiane Diop,OGC Nice,FL1,,24.145106091718,11996517.0,1.0,1.0,0.0,0,0,0,11996517.0,0.0
2026-09-13,Antoine Griezmann,Club Atlético de Madrid,PD,,33.36618754277892,11980397.0,1.0,0.82,0.0,0,0,0,9823926.0,-18.0
2026-09-13,Matthis Abline,FC Nantes,FL1,,21.347022587268995,11957887.0,1.0,1.0,0.0,0,0,0,11957887.0,0.0
2026-09-13,Javi Puado,RCD Espanyol de Barcelona,PD,,26.187542778918548,11888276.0,1.0,0.95,0.0,0,0,0,11293862.0,-5.0
2026-09-13,Isco,Real Betis Balompié,PD,,32.27926078028747,11698408.0,1.0,0.82,0.0,0,0,0,9592695.0,-18.0
2026-09-13,Sandro,UD Las Palmas,PD,,29.065023956194388,11669615.0,1.0,0.95,0.0,0,0,0,11086134.0,-5.0
2026-09-13,Amin Sarr,Hellas Verona FC,SA,,23.392197125256672,11649844.0,1.0,1.0,0.0,0,0,0,11649844.0,0.0
2026-09-13,Samuel Mbangula,Juventus FC,SA,,20.542094455852155,11525237.0,1.0,1.0,0.0,0,0,0,11525237.0,0.0
2026-09-13,Álex Berenguer,Athletic Club,PD,,29.078713210130047,11494261.0,0.95,0.95,0.3333,1,1,5,10373571.0,-9.7
2026-09-13,Fabian Schär,Newcastle United FC,PL,,32.616016427104725,11220847.0,1.0,0.82,0.0,0,0,0,9201095.0,-18.0
2026-09-13,Jens Stage,SV Werder Bremen,BL1,,27.72895277207392,11113073.0,1.0,0.95,0.0,0,0,0,10557419.0,-5.0
2026-09-13,Giovanni Di Lorenzo,SSC Napoli,SA,,30.99247091033539,11072809.0,1.0,0.82,0.0,0,0,0,9079703.0,-18.0
2026-09-13,Gorka Guruzeta,Athletic Club,PD,,27.88501026694045,11007741.0,1.0,0.95,0.0,0,0,0,10457354.0,-5.0
